objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid,SpType,BV,TEff,FeH
1237652949066121248,8.31143951343341,-8.7837065939509,17.67516,16.50637,15.98094,15.74954,15.66187,1740,301,6,77,3496042162120925184,STAR,-0.0005705521,3105,54825,447,sdG2,0.621,5405,-1.7
1237652949066121298,8.27402365828193,-8.91009748372328,18.86456,17.71503,17.84214,17.97278,18.07091,1740,301,6,77,3496030342370926592,STAR,-0.0006722718,3105,54825,404,unknown,0,8500,-1.5
1237652949066121326,8.33844817573053,-8.90816915754344,19.45701,18.56574,18.30145,18.19292,18.19126,1740,301,6,77,3496041887243018240,STAR,-0.0007352873,3105,54825,446,unknown,0,6500,-2
1237652949066186810,8.53611410809494,-8.81200779859739,18.31388,16.67609,16.07331,15.81797,15.7084,1740,301,6,78,3496042436998832128,STAR,-1.12135E-05,3105,54825,448,K0V,0.786,5221,-0.24
1237652949066186911,8.53732246348441,-8.78158441977001,19.24568,18.16398,17.7664,17.60687,17.55719,1740,301,6,78,3496043536510459904,STAR,-0.0001959037,3105,54825,452,unknown,0,6000,0
1237653652919615561,25.894739552561,14.83771869839,18.30305,17.29495,16.91325,16.77841,16.70934,1904,301,5,317,12443624582631675904,STAR,-0.0007094476,11052,58438,650,O9.5Ib...,-0.199,9899,0.09
1237654876435513462,192.721620870781,65.0159139904702,19.31439,19.19868,19.57672,19.80273,20.03543,2189,301,4,120,7839750565563488256,STAR,2.271408E-05,6963,56724,398,Fw,0.647,4949,-2.32
1237654876435644476,193.607379572116,65.0218227593042,19.1721,18.92225,19.11801,19.28769,19.62873,2189,301,4,122,7839726101429770240,STAR,0.0001623707,6963,56724,309,K3III,1.299,4395,-0.01
1237654880737230913,215.482672708052,4.55898299059,17.77548,16.87446,16.4833,16.34735,16.31677,2190,301,4,223,657655597222619136,STAR,0.0002164943,584,52049,473,unknown,0,6000,-1.5
1237655177079554385,130.477712452141,-1.31421159986611,19.4224,17.24572,16.41529,16.1222,15.98562,2259,301,4,64,8390234806257211392,STAR,7.466063E-05,7452,56745,104,O9.5Vvar,0.18,6537,-2.09
1237655373573783655,248.793462231913,39.5033142762676,18.80472,17.90517,17.59286,17.4611,17.45153,2305,301,2,56,12078794801597929472,STAR,-0.0003042638,10728,58248,511,K7V,1.363,3900,0.17
1237655374110785643,249.315982507816,39.4657528485427,18.90005,17.97729,17.72612,17.64678,17.62706,2305,301,3,58,12078796725743278080,STAR,-0.0004248668,10728,58248,518,K7V,1.363,3900,0.17
1237655471821815920,249.167358000845,37.8563963426655,18.91272,17.95956,17.60701,17.46196,17.42519,2328,301,1,66,12078779958190954496,STAR,-0.0005109369,10728,58248,457,0,1.633,3714,-0.57
1237655472358228100,249.024200664363,39.0355709742404,18.9056,17.67345,17.43093,17.3238,17.31469,2328,301,2,59,12078804697202579456,STAR,-0.001073572,10728,58248,547,K7V,1.363,3900,0.17
1237655742403969156,215.112707462264,5.34102938722383,19.24719,18.10917,18.23048,18.32011,18.39047,2391,301,1,54,657636905524946944,STAR,0.0005194959,584,52049,405,unknown,0,8500,-1
1237657070089928771,37.853384953317,-0.524375924106001,17.86799,16.9944,16.63827,16.49978,16.45341,2700,301,2,118,8257358549669402624,STAR,-0.0004424032,7334,56656,31,M1V,1.474,3705,0.6
1237657586029953099,53.9622652931113,-0.195611662351403,18.48931,17.30387,16.75951,16.55533,16.45635,2820,301,3,226,8254104270162647040,STAR,-0.0004907536,7331,56658,480,O9.5Ib...,-0.199,9899,0.09
1237657586030018571,54.0150230018304,-0.20123830652726,18.61556,17.26103,16.65812,16.42775,16.30291,2820,301,3,227,8254102895773112320,STAR,-0.0001407365,7331,56658,475,O9.5Vvar,0.18,6537,-2.09
1237657586030084144,54.1494891290924,-0.126363811246243,18.12042,16.87234,16.39868,16.21664,16.14612,2820,301,3,228,8254103445528926208,STAR,0.000144221,7331,56658,477,O9.5Ib...,-0.199,9899,0.09
1237657857145831473,176.318826953905,52.4442367781785,19.56498,18.54751,18.10098,17.95374,17.94284,2883,301,4,166,992027808819603456,STAR,-0.0004898362,881,52368,400,unknown,0,6000,0
1237658300065644609,146.322154087933,6.49758496172174,18.26884,17.34993,17.08369,16.9993,16.96513,2986,301,5,186,5486640637595113472,STAR,0.00045976,4873,55926,474,M1V,1.474,3705,0.6
1237658424083742771,144.060806688657,5.99470654969104,18.13072,17.20922,16.85075,16.69721,16.65318,3015,301,4,200,5485518586280957952,STAR,0.0004633379,4872,55944,488,O9.5Ib...,-0.199,9899,0.09
1237659326566826121,248.611494288115,38.6676788699481,19.21148,18.22815,17.87244,17.73584,17.7116,3225,301,5,247,12078802498179323904,STAR,-0.0009109153,10728,58248,539,K7V,1.363,3900,0.17
1237659326567088141,249.145544914897,38.3375772642018,18.59568,17.73086,17.48345,17.38271,17.38971,3225,301,5,251,12078782432092116992,STAR,-0.0009063259,10728,58248,466,K7V,1.363,3900,0.17
1237660239778480348,53.8677293624531,-0.786863452302274,19.20829,17.96425,17.41836,17.19419,17.06936,3438,301,2,159,8254104545040553984,STAR,-3.757758E-07,7331,56658,481,O9.5Ib...,-0.199,9899,0.09
1237660239778545730,54.0198882320182,-0.713847009198735,18.81804,17.70682,17.2964,17.10782,17.03049,3438,301,2,160,8254099047482415104,STAR,-0.0001170903,7331,56658,461,F7Vm,0.378,6061,-1.07
1237657242971078707,142.183627261094,46.3802071845675,18.70954,17.82465,17.50082,17.36504,17.27692,2740,301,4,251,8236205320827066368,STAR,0.0001385165,7315,56685,900,M1V,1.474,3705,0.6
1237657769632989254,141.503876266631,47.4835703875939,19.09546,18.14411,17.89383,17.80733,17.81234,2863,301,1,122,8236196799611951104,STAR,-0.0008214326,7315,56685,869,M1V,1.474,3705,0.6
1237657632187678775,141.302204603265,47.2854680935138,19.44369,18.35649,17.94938,17.76624,17.69403,2831,301,1,25,8236187178885208064,STAR,0.0005846203,7315,56685,834,O9.5Ib...,-0.199,9899,0.09
1237657244044820544,141.416733687095,47.0828663874345,18.26017,17.32061,17.03204,16.91014,16.89763,2740,301,6,251,8236188828152649728,STAR,-0.0005789109,7315,56685,840,M1V,1.474,3705,0.6
1237661852018081804,221.063963011718,39.8519928755504,19.13067,18.1274,17.76315,17.62322,17.58039,3813,301,5,407,3812343072260464640,STAR,-0.0002914093,3386,54952,167,F8,0.53,5873,-0.45
1237661852018081839,221.092154877416,39.8010160405349,18.15006,17.07508,16.61434,16.44487,16.39171,3813,301,5,407,3812344446649999360,STAR,-0.0003139886,3386,54952,172,G3V,0.613,5324,-0.75
1237661852018081874,221.111957789375,39.7290465545856,17.72503,16.64481,16.23275,16.07925,16.05234,3813,301,5,407,3812344171772092416,STAR,-1.899519E-05,3386,54952,171,G0V,0.564,5651,-0.32
1237661852018278404,221.53189941172,39.5685453891924,18.16531,16.6093,15.97419,15.71433,15.59056,3813,301,5,410,3812338674213953536,STAR,0.0001357445,3386,54952,151,G3IV,0.828,5126,-0.59
1237661852018278410,221.601431152945,39.6407329742816,18.33367,17.18433,16.73582,16.54981,16.48097,3813,301,5,410,3812337574702325760,STAR,-0.0003594478,3386,54952,147,G5Vp,0.704,5320,-0.76
1237661852018278412,221.621832702521,39.6694887496055,17.48443,16.48483,16.11191,15.93373,15.87275,3813,301,5,410,3812338399336046592,STAR,-0.0008230117,3386,54952,150,unknown,0,6000,-1
1237661852018278439,221.591123781973,39.5631139067831,18.81068,17.16968,16.56254,16.33795,16.25358,3813,301,5,410,3812337849580232704,STAR,-0.0003848089,3386,54952,148,K1V,0.811,5059,-0.16
1237661852543680514,186.614481573594,46.1276703512956,18.79773,17.70908,17.33602,17.18943,17.13488,3813,301,6,235,1543766049772562432,STAR,-0.0001550356,1371,52821,572,G2V,0.539,5373,-1.08
1237661871868543002,190.781774134043,44.0435623183062,18.17175,17.08057,17.082,17.15461,17.30885,3818,301,2,197,1544738296972732416,STAR,-0.0006474804,1372,53062,13,unknown,0,8500,-1.5
1237661871874506857,209.225024266536,41.575538468717,18.44,16.73758,15.99641,15.68327,15.49522,3818,301,2,288,3805681956360921088,STAR,-0.0002989752,3380,54977,510,G8III-IV,0.968,4575,-0.54
1237661871874506860,209.255091242783,41.5896663570293,17.87034,16.14418,15.38384,15.11103,15.02179,3818,301,2,288,3805682506116734976,STAR,-2.582213E-06,3380,54977,512,K2V,0.871,4955,-0.23
1237661871874637835,209.48881203893,41.6033914763793,18.07241,16.88851,16.52295,16.39512,16.35799,3818,301,2,290,3805693226355105792,STAR,-7.466637E-05,3380,54977,551,G0V,0.549,5890,-0.11
1237661871874769114,209.905799563386,41.4413069701372,19.57052,18.256,17.82147,17.6576,17.61456,3818,301,2,292,3805694325866733568,STAR,5.750864E-06,3380,54977,555,G5,0.58,5625,-0.21
1237661872411377714,209.414536667687,41.9988633784541,18.81614,16.4337,15.33581,14.87977,14.61807,3818,301,3,288,3805681681483014144,STAR,-4.218172E-06,3380,54977,509,K5V,1.069,4382,-0.28
1237661872411508752,209.678977401975,41.9754730199718,19.15775,18.07279,17.70209,17.53781,17.49241,3818,301,3,290,3805692401721384960,STAR,0.0003153324,3380,54977,548,F9V,0.486,5790,-0.65
1237661872415637518,221.197352467579,38.5805308056797,18.04912,16.9948,16.69356,16.59343,16.59166,3818,301,3,353,3812333451533721600,STAR,-7.999813E-06,3386,54952,132,unknown,0,6000,-1
1237661872415637528,221.221367882774,38.5895878516804,18.62612,17.29644,16.76782,16.53637,16.41704,3818,301,3,353,3812332352022093824,STAR,-0.0004543304,3386,54952,128,F8V,0.661,5152,-1.42
1237661872415637587,221.280768231165,38.4783371740451,18.43313,17.27706,16.79362,16.57365,16.4763,3818,301,3,353,3812334276167442432,STAR,9.757566E-05,3386,54952,135,unknown,0,6000,-1
1237661872948052085,208.988842134294,42.5676236921182,19.04017,17.90574,17.41936,17.21776,17.1323,3818,301,4,285,3805688828308594688,STAR,-0.0005207499,3380,54977,535,G5Vp,0.704,5320,-0.76
1237661872948117652,209.080083775024,42.5468898808009,19.57363,18.46364,18.15765,18.05397,18.09456,3818,301,4,286,3805689378064408576,STAR,-0.0001682403,3380,54977,537,F5,0.455,6246,-0.12
1237661872948248668,209.368904459689,42.3517587668243,19.3055,17.21437,16.32683,15.99327,15.81478,3818,301,4,288,3805688003674873856,STAR,-0.0001015548,3380,54977,532,K3Vvar,1,4727,0.05
1237661872952377439,221.116080623393,39.0384814818272,19.08597,17.64973,17.04635,16.80314,16.66749,3818,301,4,351,3812334001289535488,STAR,-0.0005466456,3386,54952,134,G3IV,0.828,5126,-0.59
1237661872952443006,221.360986706719,39.0448902198842,18.9145,17.41933,16.80926,16.57695,16.45484,3818,301,4,352,3812331802266279936,STAR,-0.000270975,3386,54952,126,K1V,0.819,5169,-0.17
1237661873475092667,177.787627625309,45.3632943940353,19.50655,18.296,18.05017,17.93805,17.90586,3818,301,5,135,8336275174132570112,STAR,-0.0008626683,7404,56776,408,F0,0.287,7134,0.05
1237661873484922940,209.070452360743,42.8500926160115,18.84919,17.8173,17.7422,17.75915,17.79245,3818,301,5,285,3805688553430687744,STAR,-0.0006341765,3380,54977,534,unknown,0,7500,-2
1237661873484922956,209.152880178896,42.9199767612613,17.57977,16.04418,15.40502,15.12127,14.96514,3818,301,5,285,3805687179041153024,STAR,-0.0004911624,3380,54977,529,G5,0.953,4576,-1.71
1237661873484922958,209.200846110072,43.0053320181425,19.06455,18.19137,17.97508,17.88247,17.89504,3818,301,5,285,3805689652942315520,STAR,-0.000433397,3380,54977,538,unknown,0,6500,-2
1237661873489379370,221.709451685885,39.3101826970198,17.81838,16.40362,15.82373,15.59019,15.45054,3818,301,5,353,3812338124458139648,STAR,1.821701E-05,3386,54952,149,G5III,0.709,5073,-1.44
1237661873489379475,221.807467254032,39.3715226682733,18.53026,17.30334,16.73346,16.53792,16.44511,3818,301,5,353,3812337299824418816,STAR,-0.0001491545,3386,54952,146,G8V,0.692,5285,-0.71
1237661874011963397,177.61030243002,45.681588392026,17.50978,16.60719,16.29009,16.17885,16.14468,3818,301,6,135,8336278472667453440,STAR,-0.0006164997,7404,56776,420,M1V,1.474,3705,0.6
1237661874014847016,187.186993350917,45.865795342575,17.41814,16.39613,16.01299,15.87242,15.82255,3818,301,6,179,1543778969034188800,STAR,-0.0002535848,1371,52821,619,F9V,0.486,5790,-0.65
1237661874026119203,221.56680042688,39.8467456511113,17.97779,16.91858,16.53933,16.3936,16.33549,3818,301,6,351,3812338949091860480,STAR,-0.0005552165,3386,54952,152,G0V,0.526,5704,-0.74
1237661871872933931,204.464492618705,42.5903258306716,17.29621,16.37374,16.10173,15.99953,16.01486,3818,301,2,264,7460379464951945216,STAR,-0.0003288379,6626,56330,606,M1V,1.474,3705,0.6
1237661851475443739,204.215509201451,43.7276586526996,18.28337,17.39128,17.13868,17.02195,17.00426,3813,301,4,319,7460362422521714688,STAR,-0.0003987637,6626,56330,544,M1V,1.474,3705,0.6
1237661849864896565,204.113922943144,42.4863873009645,17.88177,18.22704,18.79921,19.12734,19.5011,3813,301,1,320,7460369844225202176,STAR,-0.0007215142,6626,56330,571,G8II-III,0.895,5063,0.25
1237661382236045381,147.293966735054,35.243086421775,18.08443,17.15103,16.89453,16.77337,16.76653,3704,301,2,102,11518105443680671744,STAR,-0.0007432538,10230,58224,543,M1V,1.474,3705,0.6
1237661874026119334,221.610709499276,39.8880673284976,19.33587,18.3491,17.97853,17.82135,17.75594,3818,301,6,351,3812339223969767424,STAR,-0.0007079508,3386,54952,153,unknown,0,6000,-1
1237661874026184820,221.716981934021,39.7455409533124,19.35326,18.42054,18.09431,17.94222,17.87392,3818,301,6,352,3812337024946511872,STAR,-3.699889E-06,3386,54952,145,unknown,0,6000,-1.5
1237661965813678102,167.457708622005,40.0278421790255,18.57465,17.3673,17.52588,17.6297,17.73099,3840,301,1,86,3744780006727983104,STAR,-0.0005311449,3326,54943,134,unknown,0,8500,-2.5
1237661965813743632,167.603733223096,39.9987407733142,18.49548,17.51559,17.10439,16.90846,16.86322,3840,301,1,87,3744779731850076160,STAR,0.0002114904,3326,54943,133,F9V,0.486,5790,-0.65
1237661965813940418,168.27493139003,40.1486702505674,19.31443,17.89802,17.32398,17.09253,16.97808,3840,301,1,90,3744758291373334528,STAR,-0.0006256037,3326,54943,55,G3IV,0.828,5126,-0.59
1237657775007268903,138.044187743755,41.5835014437662,18.55094,17.41889,17.55954,17.68415,17.77891,2864,301,3,207,1351239911914629120,STAR,-1.962481E-05,1200,52668,582,unknown,0,9000,-1.5
1237657775007268920,138.130871286695,41.5466371424123,19.14242,18.00293,17.62086,17.48633,17.46533,2864,301,3,207,1351243760205326336,STAR,-2.6744E-05,1200,52668,596,F9V,0.518,6038,-0.08
1237657775007268922,138.210313960024,41.4876509707696,17.16907,16.279,16.00137,15.89248,15.87515,2864,301,3,207,1351243485327419392,STAR,-0.0001099421,1200,52668,595,unknown,0,6000,0
1237658190538801299,130.023327743396,32.9213268150464,18.24398,17.29814,16.90915,16.74593,16.65863,2961,301,1,107,11522470228773853184,STAR,-0.0002363375,10234,58153,38,M1V,1.474,3705,0.6
1237658298988626031,138.963684968305,5.00622215816072,18.87698,16.79857,16.0134,15.75921,15.57541,2986,301,3,136,1343216500420405248,STAR,0.0001322388,1193,52652,65,K2V,0.871,4955,-0.23
1237658299525562397,139.050301369891,5.26547682870723,18.23105,16.81264,16.28181,16.14561,16.00186,2986,301,4,137,1343207979205289984,STAR,0.000262868,1193,52652,34,G5Vp,0.704,5320,-0.76
1237658299525562521,139.090915513392,5.35527960252379,16.30401,16.57927,16.65964,16.29684,15.94964,2986,301,4,137,1343209353594824704,STAR,6.068251E-05,1193,52652,39,M1V,1.474,3705,0.6
1237658493334519896,137.162466407453,7.19473484044758,18.08358,15.92741,14.95601,14.61518,14.44857,3031,301,5,115,1341112035533940736,STAR,-8.478568E-06,1191,52674,601,K3V,1.038,4528,0.07
1237658493335240713,138.732325524579,7.41646675536443,18.16186,17.08949,16.71457,16.58049,16.52399,3031,301,5,126,1344449328688687104,STAR,0.000741156,1194,52703,454,unknown,0,6000,-1
1237659149385728086,222.977348275898,53.5106646284361,19.19132,18.32955,18.00191,17.90567,17.88324,3184,301,3,38,7565138734829819904,STAR,-0.0001608481,6719,56390,790,M1V,1.474,3705,0.6
1237659326022353003,230.874851827859,50.7955483881653,17.36741,16.43222,16.17153,16.08262,16.0619,3225,301,4,131,7567235503638206464,STAR,-0.0003488743,6721,56398,226,M1V,1.474,3705,0.6
1237659346416631860,201.556823429961,6.69605436818223,18.7583,17.9209,17.64194,17.54743,17.50274,3230,301,2,27,5448440301369972736,STAR,3.675827E-05,4839,55703,766,K7V,1.363,3900,0.17
1237660024520441904,38.0445594714939,-1.07423689299406,18.66955,17.63601,17.25832,17.2007,17.12098,3388,301,1,574,1699006648284112896,STAR,-0.0002038239,1509,52942,86,unknown,0,6000,-1
1237660024520704050,38.6797508229694,-1.2146428512584,18.0274,16.9044,16.49455,16.32348,16.28867,3388,301,1,578,8252934665104807936,STAR,4.659126E-05,7330,56684,321,O9.5Ib...,-0.199,9899,0.09
1237660024520704053,38.6892340844281,-1.16763075873726,16.63526,15.72884,15.50232,15.41231,15.41556,3388,301,1,578,8252936039494342656,STAR,0.0003637942,7330,56684,326,M1V,1.474,3705,0.6
1237660024520769618,38.8631561977807,-1.10958558352413,18.79826,17.05323,16.4275,16.2345,16.15752,3388,301,1,579,8252938788273412096,STAR,-0.0001158208,7330,56684,336,O9.5Vvar,0.18,6537,-2.09
1237660024520835094,38.9773009559306,-1.14166956463864,19.35832,17.91548,17.33464,17.1246,17.04262,3388,301,1,580,8252926143889692672,STAR,0.0001085964,7330,56684,290,O9.5Vvar,0.18,6537,-2.09
1237660024520835098,38.9798778867727,-1.25729894333368,18.11372,16.85948,16.32073,16.10211,16.00219,3388,301,1,580,8252924494622251008,STAR,-0.0002752479,7330,56684,284,O9.5Vvar,0.18,6537,-2.09
1237660024520835176,38.9949046086077,-1.15645562423862,19.44085,17.52416,16.68955,16.3505,16.15711,3388,301,1,580,8252926693645506560,STAR,1.989003E-05,7330,56684,292,O9.5Vvar,0.18,6537,-2.09
1237660343402037364,151.76476015353,42.1393819928454,19.459,18.57812,18.3093,18.26505,18.24975,3462,301,3,273,5139735367562582016,STAR,0.0001699228,4565,55591,8,K7V,1.363,3900,0.17
1237660024520704209,38.664778139298,-1.17651252268046,19.54594,17.02357,15.68607,14.74105,14.25504,3388,301,1,578,1698985207807371264,STAR,-3.683309E-06,1509,52942,8,M3V,1.435,3690,0.05
1237660024520507410,38.2228547984493,-1.19178400842174,16.71373,15.58542,15.21215,15.07761,15.05856,3388,301,1,575,1699007747795740672,STAR,-2.640377E-05,1509,52942,90,F9V,0.518,6038,-0.08
1237660024520441992,38.1676825989809,-1.21754727724253,17.93023,16.17633,15.55143,15.33583,15.25009,3388,301,1,574,1699006923162019840,STAR,0.0001078783,1509,52942,87,K1V,0.819,5169,-0.17
1237660024520638503,38.5251761221296,-1.21144556718063,18.46385,17.09241,16.5808,16.38173,16.32471,3388,301,1,577,1698998127068997632,STAR,-4.767209E-05,1509,52942,55,G5,0.717,5426,-0.04
1237660636002254851,178.520731099615,47.550297661191,18.66178,17.7109,17.44238,17.37004,17.31823,3530,301,4,358,8336357362626746368,STAR,9.214212E-05,7404,56776,707,M1V,1.474,3705,0.6
1237661357542473739,178.397871803965,47.41267471868,17.48169,16.56907,16.2866,16.15636,16.14291,3698,301,4,140,8336348841411631104,STAR,0.0001251452,7404,56776,676,M1V,1.474,3705,0.6
1237661360230301860,219.908231939657,40.6082858533697,19.58874,18.72414,18.48263,18.37826,18.40438,3699,301,1,193,3812392000527900672,STAR,0.000149173,3386,54952,345,unknown,0,6500,-1.5
1237661360230367263,219.957968874641,40.5265042648128,18.18095,16.77718,16.17169,15.9031,15.78677,3699,301,1,194,3812393374917435392,STAR,-0.0003658862,3386,54952,350,G5III,0.709,5073,-1.44
1237661360230432804,220.210199743167,40.5456889486932,18.76069,17.76542,17.38121,17.25191,17.19967,3699,301,1,195,3812403545399992320,STAR,-0.0003422017,3386,54952,387,unknown,0,6000,-1.5
1237661360230432816,220.20001108201,40.4731253715539,17.52722,16.67699,16.36414,16.23881,16.17978,3699,301,1,195,3812404095155806208,STAR,-0.0007286619,3386,54952,389,unknown,0,6000,-2.5
1237661360230498406,220.341205552644,40.4605787649884,19.15709,18.20253,17.80863,17.64267,17.6166,3699,301,1,196,3812403820277899264,STAR,-5.21042E-05,3386,54952,388,unknown,0,6000,-1
1237661360230498472,220.45700743386,40.4730174079232,18.99921,16.68735,15.6891,15.33695,15.15153,3699,301,1,196,3812404370033713152,STAR,1.072239E-05,3386,54952,390,K3V,1.038,4528,0.07
1237661360767369273,220.650801219703,40.7787546343177,18.58381,16.60051,15.69646,15.33461,15.14134,3699,301,2,196,3812399147353481216,STAR,-0.0002883934,3386,54952,371,K5V,0.983,4576,-0.39
1237661360767434784,220.714987670266,40.6794098769534,18.48311,17.19095,16.63502,16.39758,16.28885,3699,301,2,197,3812399422231388160,STAR,-0.0005700364,3386,54952,372,unknown,0,5000,0
1237661361304240138,220.813235967338,41.237862095799,19.23854,17.10712,16.21939,15.86387,15.74596,3699,301,3,196,3812398872475574272,STAR,0.0001250837,3386,54952,370,K5V,0.983,4576,-0.39
1237661361304240328,220.938792460612,41.2179349408826,19.41584,18.41459,18.18611,18.15569,18.15632,3699,301,3,196,3812397498086039552,STAR,-0.001062898,3386,54952,365,unknown,0,7000,-1
1237661362380472408,227.882210939412,39.1384768076852,19.07627,18.10085,17.77814,17.65296,17.63569,3699,301,5,234,13115663682989479936,STAR,-0.0004446123,11649,58514,202,M1V,1.474,3705,0.6
1237661386532782096,218.841150854508,51.9143353752311,18.67438,17.81998,17.57882,17.47796,17.4896,3705,301,2,129,7563868249278142464,STAR,-0.0003909165,6718,56398,264,M1V,1.474,3705,0.6
1237661416603320438,217.411656789611,52.2432390102919,19.33981,18.06248,18.25797,18.40166,18.49834,3712,301,2,217,7916240836115060736,STAR,-0.0007050042,7031,56449,140,K7V,1.363,3900,0.17
1237661416603386027,217.638430566245,51.9970664745452,19.43464,18.49816,18.17752,18.0767,18.06658,3712,301,2,218,7916225992708085760,STAR,-0.0004049765,7031,56449,86,M1V,1.474,3705,0.6
1237661417677455368,219.287125144205,52.5296395638775,17.12846,16.29918,16.04816,15.94809,15.93516,3712,301,4,223,7563850107336284160,STAR,0.0001215725,6718,56398,198,K7V,1.363,3900,0.17
1237648721208869095,130.135110989455,-0.105910673752374,16.6401,16.83918,17.28077,17.606,17.88352,756,301,3,95,14102097968565082112,STAR,1.481336E-05,12525,58932,733,K3III,1.299,4395,-0.01
1237650795675975928,129.834752245174,-0.248333633000598,19.22369,18.2872,17.97002,17.88397,17.88791,1239,301,3,63,14102087523204618240,STAR,0.001022231,12525,58932,695,M1V,1.474,3705,0.6
1237651192428953689,123.957388661625,47.52154236301,18.92123,17.89013,17.51475,17.35493,17.28261,1331,301,6,145,8250790068194924544,STAR,-0.0001427159,7328,56715,711,M1V,1.474,3705,0.6
1237651274035560626,128.871463576431,54.9678830823743,19.42087,18.23275,17.77313,17.57672,17.49815,1350,301,6,179,3785282991371165696,STAR,4.385028E-05,3362,54939,27,G1V,0.6,5630,-0.45
1237651274035691643,129.355076459116,55.0946336690808,19.28635,17.85656,17.28743,17.07592,16.98091,1350,301,6,181,3785283541126979584,STAR,-0.0002441292,3362,54939,29,G5Vp,0.704,5320,-0.76
1237651274035888183,129.805485475905,55.5061682077912,17.07925,15.89534,15.48655,15.3322,15.28356,1350,301,6,184,3785278043568840704,STAR,-7.87285E-05,3362,54939,9,G2V,0.507,5891,-0.12
1237651274035953823,130.016619396264,55.518255045831,19.52444,18.55269,18.25787,18.15849,18.10033,1350,301,6,185,3785276119423492096,STAR,-0.001269829,3362,54939,2,unknown,0,6500,-2
1237651753453355145,134.111515963645,1.28804553721829,17.46931,16.55666,16.20276,16.07022,16.03186,1462,301,3,58,528152366642391040,STAR,5.164824E-05,469,51913,383,unknown,0,6000,-2
1237651753453682712,134.775933973847,1.32679789298155,18.33784,18.70491,19.13568,19.52619,19.8174,1462,301,3,63,528182603212154880,STAR,-0.000222657,469,51913,493,unknown,0,9500,-2.5
1237651753990357085,134.326948737903,1.74493468898896,17.88107,16.54539,16.01172,15.80277,15.70002,1462,301,4,60,528165011026110464,STAR,-2.623693E-05,469,51913,429,G5,0.717,5426,-0.04
1237651753990553813,134.843737078373,1.72561159278094,17.78469,16.6699,16.87556,17.04413,17.17343,1462,301,4,63,528179304677271552,STAR,0.0002064409,469,51913,481,unknown,0,9500,-1
1237652901299880075,34.3716371029326,-8.21875363841332,19.06407,16.70354,15.6546,15.22696,14.96503,1729,301,5,310,3515169541208514560,STAR,-1.415123E-05,3122,54821,400,K5V,1.069,4382,-0.28
1237656567044833421,327.422042872371,-1.21205627861804,18.29489,17.06653,16.60079,16.40558,16.31354,2583,301,1,163,1246439691268417536,STAR,-0.0001944942,1107,52968,249,G0V,0.549,5890,-0.11
1237656567581638693,327.221676792527,-0.813568999685452,18.44499,16.35396,15.53248,15.23915,15.09096,2583,301,2,162,1246453160285857792,STAR,3.894352E-05,1107,52968,298,K3V,0.95,4775,-0.12
1237657189817057483,327.104602583379,-0.925101321502371,18.15232,16.91715,16.37844,16.25923,16.19436,2728,301,1,193,1246451785896323072,STAR,-8.485148E-05,1107,52968,293,G1V,0.6,5630,-0.45
1237657189817188488,327.416181391466,-0.907271881400641,18.31901,16.84271,16.30232,16.11555,16.02648,2728,301,1,195,1246438591756789760,STAR,3.967509E-05,1107,52968,245,G0,0.674,5480,0.03
1237657191447724090,12.8728753175756,0.382822447083702,19.074,16.93594,16.10164,15.7368,15.53075,2728,301,4,499,3502803058700689408,STAR,0.0003156913,3111,54800,467,K0,1.113,4310,-1.36
1237657191447724146,12.9641210708078,0.376002424682046,16.98487,15.74771,15.91482,16.04413,16.10099,2728,301,4,499,3502805532601851904,STAR,-0.0008010305,3111,54800,476,unknown,0,8500,-1.5
1237657191447724192,12.9130586176099,0.369724452465377,19.446,17.85317,17.19329,16.91771,16.76417,2728,301,4,499,3502803333578596352,STAR,-0.0001283017,3111,54800,468,K1V,0.811,5059,-0.16
1237657191447855166,13.2136965762225,0.232868452851332,18.41135,17.12787,16.58272,16.39364,16.28451,2728,301,4,501,3502809106014642176,STAR,-4.158426E-05,3111,54800,489,G0,0.645,5467,-0.4
1237657191447920734,13.3297183478953,0.406562617194808,19.38171,18.15624,17.7228,17.58465,17.5245,2728,301,4,502,3502809930648363008,STAR,-5.253141E-05,3111,54800,492,G0V,0.572,5661,-0.37
1237657242969440292,137.646851003623,44.2312663795911,18.73523,17.80806,17.50077,17.40672,17.38009,2740,301,4,226,9324975550606104576,STAR,0.0003463622,8282,57041,991,M1V,1.474,3705,0.6
1237657243506114577,136.880666124229,44.221049603064,18.11348,17.09583,16.76265,16.6761,16.64362,2740,301,5,223,9324959332809594880,STAR,7.612355E-05,8282,57041,932,O9.5Ib...,-0.199,9899,0.09
1237657243506245665,137.235854010566,44.5200176854944,18.35151,18.06762,18.02743,18.18521,18.33628,2740,301,5,225,9324967029390989312,STAR,-2.690662E-05,8282,57041,960,K7V,1.363,3900,0.17
1237657595148697832,121.159588684799,35.1969664556971,17.93113,16.94086,16.58421,16.44616,16.38293,2822,301,4,103,1004383570904508416,STAR,-0.0001545791,892,52378,294,unknown,0,6000,-1.5
1237657595148763298,121.195259088225,35.3120707875611,18.00103,17.08358,16.78481,16.65707,16.62444,2822,301,4,104,1004384945294043136,STAR,0.0007214467,892,52378,299,unknown,0,6000,-2
